X,Y,OBJECTID,Injury,Fatality,Year,Weather,Light,RoadSurface,TrafficControl,City,CrashSeverity
-88.235545871146812,40.127277260519179,465,1,0,2008,Clear,Darkness,Dry,Stop Sign/Flasher,Champaign,C-Injury
-88.246837277789623,40.114426648194922,466,1,0,2008,Clear,Daylight,Dry,Stop Sign/Flasher,Champaign,C-Injury
-88.346804545498699,40.322844907091294,467,1,0,2008,Clear,Daylight,Dry,No Controls,Fisher,B-Injury
-88.243477361974939,40.110228763476712,468,1,0,2008,Rain,"Darkness, lighted road",Wet,Traffic Signal,Champaign,B-Injury
-88.238715194760204,40.112628252216986,469,1,0,2008,Clear,Daylight,Dry,Traffic Signal,Champaign,B-Injury
-88.238735247730801,40.116347973669988,470,1,0,2008,Clear,Daylight,Dry,Traffic Signal,Champaign,B-Injury
-88.244594133067793,40.098100953433629,471,0,0,2008,Clear,"Darkness, lighted road",Dry,Traffic Signal,Champaign,Property Damage
-88.238637922507635,40.10270675794736,472,1,0,2008,Clear,Daylight,Dry,Stop Sign/Flasher,Champaign,C-Injury
-88.245185702871836,40.094486367789528,473,1,0,2008,Clear,Daylight,Dry,Traffic Signal,Champaign,B-Injury
-88.219165288562962,40.101897758949697,474,1,0,2008,Clear,Daylight,Dry,Stop Sign/Flasher,Urbana,B-Injury
-88.219136349415933,40.100656560987829,475,1,0,2008,Clear,Daylight,Dry,Traffic Signal,Urbana,C-Injury
-88.224095838992255,40.120066863643387,476,1,0,2008,Unknown,Daylight,Dry,Stop Sign/Flasher,Urbana,C-Injury
-88.219343202976177,40.111536607218994,477,1,0,2008,Clear,Daylight,Dry,No Controls,Urbana,C-Injury
-88.232085282286548,40.112687846849184,478,1,0,2008,Clear,Daylight,Dry,No Controls,Champaign,B-Injury
-88.262647710514329,40.122719672935673,479,0,0,2008,Clear,Daylight,Dry,No Controls,Champaign,Property Damage
-88.230296014699036,40.104178828781272,480,1,0,2008,Clear,"Darkness, lighted road",Dry,Traffic Signal,Champaign,B-Injury
-88.138878859882638,40.322073925710683,481,1,0,2008,Clear,Daylight,Dry,No Controls,Rantoul,B-Injury
-88.238714800941665,40.110237405891986,482,1,0,2008,Clear,Daylight,Dry,Stop Sign/Flasher,Champaign,A-Injury
-88.166874448733381,40.287062184559645,483,1,0,2008,Clear,Daylight,Dry,No Controls,Rantoul,B-Injury
-88.257406711458316,40.079227280890301,484,1,0,2008,Clear,Daylight,Dry,Stop Sign/Flasher,Champaign,C-Injury
-88.223846273786478,40.104853181639228,485,1,0,2008,Rain,Daylight,Wet,No Controls,Urbana,B-Injury
-88.041704944971499,40.113187442445579,486,1,0,2008,Clear,Daylight,Dry,Stop Sign/Flasher,St Joseph,B-Injury
-88.276423981880683,40.090856722625354,487,1,0,2008,Clear,Daylight,Dry,Stop Sign/Flasher,Champaign,B-Injury
-88.232056222540322,40.110307433869352,488,1,0,2008,Clear,Daylight,Dry,No Controls,Champaign,B-Injury
-88.233577214880327,40.107977752573113,489,1,0,2008,Rain,"Darkness, lighted road",Wet,Traffic Signal,Champaign,C-Injury
-88.227902316315749,40.110415498245288,490,0,0,2008,Clear,Daylight,Dry,No Controls,Urbana,Property Damage
-88.220529528938712,40.110549498476658,491,0,0,2008,Clear,Daylight,Dry,No Controls,Urbana,Property Damage
-88.21392065625264,40.11235703981513,492,1,0,2008,Clear,Daylight,Dry,No Controls,Urbana,B-Injury
-88.196645491031731,40.116303506204311,493,1,0,2008,Clear,Daylight,Dry,No Controls,Urbana,B-Injury
-88.257950161513307,40.123998111951735,494,2,0,2008,Clear,"Darkness, lighted road",Ice,No Controls,Champaign,A-Injury
-88.245161364192114,40.102286414606205,495,1,0,2008,Clear,Daylight,Dry,No Controls,Champaign,A-Injury
-88.142654754613645,40.311048184187449,496,1,0,2009,Rain,"Darkness, lighted road",Wet,Stop Sign/Flasher,Rantoul,B-Injury
-88.280348839300487,40.12746792546762,497,1,0,2009,Clear,Darkness,Dry,Traffic Signal,Champaign,C-Injury
-88.228957633280586,40.110874703892698,498,1,0,2009,Clear,Dawn,Dry,Other,Champaign,B-Injury
-88.253974794977353,40.110147395817009,499,1,0,2009,Clear,Daylight,Dry,Stop Sign/Flasher,Champaign,A-Injury
-88.225497384757375,40.10600488220139,500,1,0,2009,Clear,Daylight,Dry,Stop Sign/Flasher,Urbana,C-Injury
-88.233435388470426,40.101496458903625,501,1,0,2009,Clear,Daylight,Dry,Traffic Signal,Champaign,B-Injury
-88.152377186343983,40.308226385495317,502,1,0,2009,Rain,Daylight,Wet,Other,Rantoul,B-Injury
-88.237454464841463,40.101482116751932,503,0,0,2009,Clear,Daylight,Dry,No Controls,Champaign,Property Damage
-88.13448632948564,40.309422161807994,504,1,0,2009,Clear,Daylight,Dry,No Controls,Rantoul,B-Injury
-88.219306665785012,40.109097678468508,505,1,0,2009,Rain,Darkness,Wet,No Controls,Urbana,B-Injury
-88.274805346260891,40.130976648919997,506,1,0,2009,Clear,Daylight,Dry,No Controls,Champaign,B-Injury
-88.02153327850445,40.306037558473058,507,1,0,2009,Clear,Daylight,Dry,No Controls,Gifford,C-Injury
-88.199435402914943,40.127396707207318,508,1,0,2009,Clear,Daylight,Dry,Traffic Signal,Urbana,B-Injury
-88.25362092568318,40.110147493214015,509,1,0,2009,Clear,Daylight,Dry,No Controls,Champaign,C-Injury
-88.221080073985576,40.110553175682135,510,0,1,2009,Clear,Darkness,Dry,Lane Use Marking,Urbana,Fatal
-88.219556591145349,40.129908111539258,511,1,0,2009,Clear,Daylight,Dry,Stop Sign/Flasher,Urbana,C-Injury
-88.242347232949754,40.127217612030748,512,1,0,2009,Clear,Daylight,Dry,Stop Sign/Flasher,Champaign,B-Injury
-88.246882483988273,40.083576967902538,513,1,0,2009,Clear,Daylight,Dry,Traffic Signal,Champaign,B-Injury
-88.38914238498036,40.192583481873321,514,1,0,2009,Clear,Daylight,Dry,No Controls,Mahomet,C-Injury
-88.233576117524962,40.110288121185228,515,1,0,2009,Clear,Daylight,Dry,Traffic Signal,Champaign,B-Injury
-88.219256270436901,40.106477840077531,516,1,0,2009,Clear,Daylight,Wet,Stop Sign/Flasher,Urbana,A-Injury
-88.232455766685135,40.083489266939416,517,1,0,2009,Rain,Daylight,Wet,Stop Sign/Flasher,Unincorporated,B-Injury
-88.268913994912936,40.098227606075838,518,1,0,2009,Rain,Daylight,Wet,Traffic Signal,Champaign,A-Injury
-88.230493941125872,40.127316435225147,519,1,0,2009,Clear,Dusk,Dry,No Controls,Champaign,B-Injury
-88.238465958004028,40.127238610198397,520,1,0,2009,Clear,Daylight,Dry,No Controls,Champaign,A-Injury
-88.245224587490114,40.121167020587748,521,1,0,2009,Clear,Daylight,Dry,Stop Sign/Flasher,Champaign,B-Injury
-88.262700214490195,40.125786481542136,522,1,0,2009,Clear,Daylight,Dry,No Controls,Champaign,B-Injury
-88.246886602929351,40.121188245340285,523,1,0,2009,Clear,Daylight,Dry,No Controls,Champaign,C-Injury
-88.215994674977324,40.106527288284866,524,1,0,2009,Clear,Daylight,Dry,Stop Sign/Flasher,Urbana,B-Injury
-88.207315656812227,40.109257373396787,525,1,0,2009,Clear,Daylight,Dry,Stop Sign/Flasher,Urbana,A-Injury
-88.246816668095377,40.112617392291668,526,1,0,2009,Clear,Daylight,Dry,Traffic Signal,Champaign,B-Injury
-88.181346525231746,40.098826237525557,527,1,0,2009,Clear,Daylight,Dry,No Controls,Urbana,B-Injury
-88.205015577469837,40.113527969681421,528,1,0,2009,Clear,Daylight,Dry,No Controls,Urbana,B-Injury
-88.175835808113376,40.112888155177089,529,1,0,2009,Clear,Daylight,Dry,No Controls,Urbana,B-Injury
-88.257495170616124,40.083606941952382,530,1,0,2009,Clear,Daylight,Dry,Traffic Signal,Champaign,B-Injury
-88.29516704156454,40.085089502265681,531,1,0,2009,Clear,Daylight,Dry,No Controls,Champaign,B-Injury
-88.201144362282818,40.123807929770479,532,1,0,2009,Clear,Daylight,Dry,Stop Sign/Flasher,Urbana,C-Injury
-88.167657995590687,40.307243976752822,533,1,0,2009,Clear,Daylight,Dry,No Controls,Rantoul,B-Injury
-88.2036489009744,40.118830100069161,534,1,0,2009,Clear,Daylight,Dry,No Controls,Urbana,A-Injury
-88.219415574385508,40.110575123361109,535,1,0,2009,Clear,Daylight,Dry,No Controls,Urbana,B-Injury
-88.276724150499163,40.10902058920091,536,1,0,2009,Clear,Daylight,Dry,No Controls,Champaign,B-Injury
-88.238526444555433,40.098046735914451,537,1,0,2009,Clear,Daylight,Dry,Traffic Signal,Champaign,B-Injury
-88.284485854213486,39.96694323818442,538,1,0,2009,Clear,Daylight,Dry,No Controls,Unincorporated,B-Injury
-88.223985992399733,40.112543276149495,539,1,0,2009,Clear,Daylight,Dry,No Controls,Urbana,C-Injury
-88.238676870062946,40.10537823341491,540,1,0,2009,Clear,Daylight,Dry,Stop Sign/Flasher,Champaign,B-Injury
-88.219306665753379,40.109097697409737,541,1,0,2009,Clear,Daylight,Dry,Traffic Signal,Urbana,B-Injury
-88.238463551028403,40.110241922236639,542,1,0,2009,Clear,"Darkness, lighted road",Dry,No Controls,Champaign,C-Injury
-88.24347360051425,40.110023643107958,543,1,0,2009,Clear,Daylight,Dry,No Controls,Champaign,B-Injury
-88.276675449056285,40.109017475490106,544,1,0,2009,Clear,"Darkness, lighted road",Dry,No Controls,Champaign,C-Injury
-88.170311408853664,40.112430000244075,545,1,0,2009,Clear,Daylight,Dry,Lane Use Marking,Unincorporated,A-Injury
-88.238717111637371,40.110373091479325,546,1,0,2009,Clear,Daylight,Wet,No Controls,Champaign,A-Injury
-88.278704312237011,40.109246685638809,547,1,0,2009,Clear,Daylight,Dry,Stop Sign/Flasher,Champaign,B-Injury
-88.216915634271345,40.11833772137313,548,1,0,2009,Rain,Dawn,Wet,No Controls,Urbana,C-Injury
-88.243566425609927,40.127207684874008,549,1,0,2009,Clear,"Darkness, lighted road",Dry,Traffic Signal,Champaign,B-Injury
-88.229074481395728,40.116403259934401,550,1,0,2009,Clear,Daylight,Dry,No Controls,Champaign,A-Injury
-88.393579603728867,40.189315936828208,551,1,0,2009,Clear,Daylight,Dry,Stop Sign/Flasher,Mahomet,C-Injury
-88.244306858980053,40.099926810812434,552,1,0,2009,Clear,Darkness,Dry,No Controls,Champaign,B-Injury
-88.221475644190079,40.105996868384608,553,1,0,2009,Clear,Daylight,Dry,No Controls,Urbana,A-Injury
-88.219546591377821,40.127377124530462,554,1,0,2009,Rain,"Darkness, lighted road",Wet,Traffic Signal,Urbana,B-Injury
-88.200116991574959,40.101892260099696,555,1,0,2009,Rain,Darkness,Wet,Stop Sign/Flasher,Urbana,C-Injury
-88.246874541206324,40.120219043662267,556,1,0,2009,Clear,Daylight,Dry,Stop Sign/Flasher,Champaign,B-Injury
-88.233554962496143,40.11267671079441,557,1,0,2009,Clear,Daylight,Dry,Traffic Signal,Champaign,C-Injury
-88.235040398941138,40.112661670583634,558,1,0,2009,Clear,Daylight,Dry,No Controls,Champaign,C-Injury
-88.233568519743372,40.116363383727766,559,1,0,2009,Clear,Daylight,Dry,Traffic Signal,Champaign,A-Injury
-88.235398260676945,40.112658026260412,560,1,0,2009,Rain,Daylight,Wet,Stop Sign/Flasher,Champaign,A-Injury
-88.204867044674273,40.094686996409962,561,1,0,2009,Rain,Daylight,Wet,Stop Sign/Flasher,Urbana,A-Injury
-88.233493374661194,40.104029361005601,562,1,0,2009,Rain,Darkness,Wet,No Controls,Champaign,B-Injury
-88.236738538475649,40.110269706373451,563,1,0,2009,Clear,"Darkness, lighted road",Dry,No Controls,Champaign,B-Injury
-88.235404608251969,40.110278359925168,564,1,0,2009,Clear,Daylight,Dry,Lane Use Marking,Champaign,C-Injury
